,bids,brand,category,character,condition,era,franchise,gender,price,quantity_sold,sell_date,size,title,toy_type,year,format
4098,0,Diamond Select,Comic Book Heroes,War Machine,New,2002-Now,Marvel Universe,,8.95,2,"Oct 10, 2019",2in.,Marvel Minimates Walgreens Avengers: Infinity War Movie War Machine,Action Figure,,BIN
4099,0,Hasbro,"TV, Movie & Video Games",,Used,,Star Wars,,29.99,1,"Oct 10, 2019",3 3/4 inch,"Star Wars Light Sabers Lot 6, for 3.75"" Action Figures. ",Action Figure,,BIN
4100,9,Hasbro,Comic Book Heroes,Spider-Man,New,,Spider-Man,,6.5,1,"Oct 10, 2019",6in.,Hasbro Marvel Legends Spider-Man Action Figure 6 in. House of M Comic Version ,Action Figure,2018,Auction
4101,15,DC Collectibles,Comic Book Heroes,,Used,,,,31.0,1,"Oct 10, 2019",6in.,DC Collectibles Batman Animated Series NEW ADVENTURES KILLER CROC & BABY DOLL,Action Figure,,Auction
4102,3,Mattel,Sports,,Used,,WWE,,49.0,1,"Oct 10, 2019",7in.,Mattel WWE Ricky The Dragon Steamboat Action Figure 2010 MIB,Action Figure,2010,Auction
4103,7,Star Wars,"TV, Movie & Video Games",Raider,Used,,,,17.61,1,"Oct 10, 2019",,Vintage Star Wars Yoda w/Orange Snake Cloak & Belt Action Figure,Action Figure,,Auction
4104,1,Kenner,Comic Book Heroes,Batman,Used,1980-2001,DC Universe,,0.01,1,"Oct 10, 2019",4.5in.,"BATMAN THE DARK KNIGHT 4.5"" ACTION FIGURE KENNER IN GOOD CONDITION! DC COMICS!",Action Figure,,Auction
4105,2,Hasbro,Comic Book Heroes,Abomination,New,,Incredible Hulk,,30.0,1,"Oct 10, 2019",,New in Package Hasbro The Incredible Hulk Abomination Action Figure,Action Figure,,Auction
4106,0,Hasbro,Comic Book Heroes,Quicksilver,Used,2002-Now,Marvel Universe,,24.99,1,"Oct 10, 2019",3.75in.,Marvel universe infinite HEIMDALL 3.75,Action Figure,2010,BIN
4107,3,MLB The Show 19,Sports,,New,,,,11.19,1,"Oct 10, 2019",,"Javier Baez (Chicago Cubs) MLB The Show 19 7"" Figure",,,Auction
4108,0,Mattel,Sports,,Used,2002-Now,,,12.99,1,"Oct 10, 2019",,HUNTER HEARST HELMSLEY WWE Mattel Elite Network Spotlight Wrestling Figure WWF,Action Figure,,BIN
4109,0,Hasbro,Comic Book Heroes,,Used,,,,37.99,1,"Oct 10, 2019",,DC Universe DCUC Hasbro BAF Neckron Action Figure (F),,,BIN
4110,0,Hasbro,Comic Book Heroes,The Hulk,New,,Incredible Hulk,,19.99,2,"Oct 10, 2019",6in.,【SDCC EXCLUSIVE】 HASBRO MARVEL LEGENDS VINTAGE RETRO THE INCREDIBLE [HULK],,,BIN
4111,0,Bandai,"TV, Movie & Video Games",,New,,Dragon Ball,,54.95,4,,,S.H. Figuarts Frieza Action Figure Resurrection Dragon Ball Super Bandai Freeza,Action Figure,,BIN
4112,0,Funko,"TV, Movie & Video Games",Morty,New,2002-Now,Rick and Morty,,12.34,47,,5in.,Funko Rick and Morty: Rick Fully Posable Action Figure Item #12924,Action Figure,2017,BIN
4113,0,Funko,"TV, Movie & Video Games",,New,2002-Now,Rick and Morty,,13.99,3,,5in.,"Rick and Morty Funko 5"" Figure: Mr. Meeseeks - NEW - FREE SHIPPING",Action Figure,2017,BIN
4114,0,Funko,"TV, Movie & Video Games",Boba Fett,New,2002-Now,Star Wars,,30.99,1,"Oct 10, 2019",6in.,Funko Pop! Star Wars Target Exclusive Boba Fett #297 Graffiti Sealed Hard Case,Action Figure,2019,BIN
4115,11,DC Collectibles,Comic Book Heroes,,Used,,,,20.5,1,"Oct 10, 2019",6in.,DC Collectibles Batman The Animated Series NEW ADVENTURES TWO FACE Complete Mint,Action Figure,,Auction
4116,2,Star Wars,"TV, Movie & Video Games",Raider,Used,,,,9.99,1,"Oct 10, 2019",,Vintage Star Wars Lando Calrissian Skiff Guard w/Helmet & Staff Action Figure,Action Figure,,Auction
4117,8,Stranger Things: McFarlane Action Figures,"TV, Movie & Video Games",,New,,,,15.5,1,"Oct 10, 2019",,"Mike (Stranger Things) McFarlane 7"" Action Figure",,,Auction
4118,1,Bandai,"TV, Movie & Video Games",Ransik,Used,,Power Rangers,,5.0,1,"Oct 10, 2019",6in.,"Power Rangers Time Force 6"" Ransik Action Figure Bandai MMPR",Action Figure,2003,Auction
4119,5,transformers,Transformers & Robots,pipes,Used,1980-2001,Transformers,,7.24,1,"Oct 10, 2019",4in.,G1 vintage Pipes complete truck minibot lot part Huffer,Action Figure,1986,Auction
4120,0,Hasbro,Military & Adventure,"WALLACE ""RIPCORD"" WEEMS",New,,GI Joe,,9.0,1,"Oct 10, 2019",,"2009 G.I. JOE The Rise of Cobra ""WALLACE RIPCORD WEEMS""",Action Figure,2009,BIN
4121,0,Playskool,"TV, Movie & Video Games",Tiger Claw,New,2002-Now,Teenage Mutant Ninja Turtles,,34.99,1,"Oct 10, 2019",5 inch,Tiger Claw Figure  : TMNT Teenage Mutant Ninja Turtles ,Action Figure,2014,BIN
4122,0,Unbranded,Transformers & Robots,Robot,New,2002-Now,Transformers,,58.99,1,,25cm,New Takara Tomy Transformers MP-36 Megatron actions figures kids toy,Action Figure,2016,BIN
4123,0,Mezco,Comic Book Heroes,Cyclops,New,2002-Now,X-Men,,89.95,1,"Oct 10, 2019",6 inches,mezco one 12 cyclops SEALED IN-STOCK,Action Figure,2019,BIN
4124,4,MLB The Show 19,Sports,,New,,,,14.5,1,"Oct 10, 2019",,"Jose Altuve (Houston Astros) MLB The Show 19 7"" Figure",,,Auction
4125,0,Kenner,"TV, Movie & Video Games",Bib Fortuna,Used,1980-2001,Star Wars,,175.0,1,"Oct 10, 2019",3.75in.,AFA U85+ vintage Star Wars BIB FORTUNA Kenner action figure 1983 Taiwan coo ROTJ,Action Figure,1983,BIN
4126,0,Hasbro,"TV, Movie & Video Games",,New,,Star Wars,,4.9,4,,2.75in.,Playskool Star Wars Galactic Heroes Jedi Force DARTH MAUL Action figure,Action Figure,,BIN
4127,0,Hasbro,"TV, Movie & Video Games",,Used,,Star Wars,,15.99,12,,1-3/4 inch X 2-1/2 inch,12PCS Star Wars Galactic Heroes Yoda boba fett Stormtrooper Gamorrea E13R,,,BIN
4128,0,The Loyal Subjects,"TV, Movie & Video Games",,New,2002-Now,Masters of the Universe,,59.99,1,"Oct 10, 2019",3in.,Loyal Subjects MOTU Masters Universe RARE BOTH SDCC PACKS!,Action Figure,,BIN
4129,0,Mattel,Sports,,Used,,,,19.99,1,"Oct 10, 2019",,WWE Mattel Elite Flashback Golddust Gold Dust Series 47B,Action Figure,,BIN
4130,2,MLB The Show 19,Sports,,New,,,,10.5,1,"Oct 10, 2019",,"Mookie Betts (Boston Red Sox) MLB The Show 19 7"" Figure",,,Auction
4131,0,Mattel,Comic Book Heroes,Superman,New,,DC Universe,,16.99,1,"Oct 10, 2019",6in.,"Bizarro Superman - DC Multiverse, New & Sealed, Walgreens Exclusive",Action Figure,,BIN
4132,0,UCC Distributing,"TV, Movie & Video Games",,New,,,,16.99,3,,,"3x OVER THE GARDEN WALL DOMEZ DISNEY 2"" COLLECTIBLE BLIND MINI FIGURE NEW",Action Figure,2017,BIN
4133,2,TBLeague,"TV, Movie & Video Games",Skeleton,New,2002-Now,Action Man,,21.5,1,"Oct 10, 2019",6in.,"2019 Super 1/12th Scale Female Seamless Pale Skin Body Metal Skeleton 6"" Figures",Action Figure,2019,Auction
4134,2,Playmates Toys,"TV, Movie & Video Games",,Used,,Teenage Mutant Ninja Turtles,,29.99,1,"Oct 10, 2019",13in.,1992 Giant TMNT 13 inch Movie Star Mike Teenage Mutant Ninja Turtles Action Fig,Action Figure,1992,Auction
4135,0,Bandai,Anime & Manga,,New,,Gundam,,14.99,1,"Oct 10, 2019",,"Gundam Universe : Wing Gundam, GU-02 Action Figure, 2019, NEW",Action Figure,2019,BIN
4136,19,Marvel Legends,Comic Book Heroes,Spider-Man,Used,2002-Now,,,31.0,1,"Oct 10, 2019",6in.,Marvel Legends Action Figures Lot of 5. MUST SEE,Action Figure,,Auction
4137,2,Star Wars,"TV, Movie & Video Games",,Used,,,,9.99,1,"Oct 10, 2019",,Vintage Star Wars Hammerhead w/Blaster Action Figure,Action Figure,,Auction
4138,0,Star Wars,"TV, Movie & Video Games",Lando Calrissian,New,2002-Now,Star Wars,,4.99,1,"Oct 10, 2019",6in.,Star Wars Black Series 6 Inch Solo Lando Calrissian #65,Action Figure,2017,BIN
4139,0,Bandai,Anime & Manga,,New,,Gundam,,34.98,1,"Oct 10, 2019",,Bandai Mobile Suit In Action Nataku ALTRON Gundam Shenlong MSIA Figure Yellow,Action Figure,,BIN
4140,24,DC Collectibles,Comic Book Heroes,,Used,,,,93.0,1,"Oct 10, 2019",6in.,DC Collectibles Batman The Animated Series 3 Pack BATMAN BEYOND BRUCE WAYNE ACE,Action Figure,,Auction
4141,0,ToyBiz,Comic Book Heroes,ANT-MAN  WASP,Used,,Marvel Universe,,8.75,1,"Oct 10, 2019",5.5in,Fox Kids Marvel Avengers Wasp Action Figures 1999 Toy Biz Loose ,Action Figure,1999,BIN
4142,1,marvel,Other Action Figures,Chris Sabin,Used,2002-Now,wwe,,10.99,1,"Oct 10, 2019",7in.,2006 NWA TNA Impact Marvel Chris Sabin Deluxe Wrestling Figure Motor City ROH ,Action Figure,2006,Auction
4143,1,Marvel,Comic Book Heroes,Thanos,Used,,Fantastic Four,,6.75,1,"Oct 10, 2019",,1995 THANOS Marvel Infinity War Toy Biz Fantastic Four Action Figure Complete B1,Action Figure,1995,Auction
4144,17,Hasbro,Comic Book Heroes,Black Panther,New,,Marvel Universe,,19.5,1,"Oct 10, 2019",,Hasbro Marvel Legends Shuri Action Figure Black Panther Toys R Us Exclusive ,Action Figure,2017,Auction
4145,0,Hasbro,"TV, Movie & Video Games",General Grievous,New,2002-Now,Star Wars,,10.0,1,"Oct 10, 2019",3.75in.,Hasbro Star Wars: Revenge of the Sith General Grievous Four Lightsaber Attack...,Action Figure,2005,BIN
4146,0,Takara,Transformers & Robots,NOSECONE,Used,1980-2001,Transformers,,10.0,1,"Oct 10, 2019",5in.,G1 1986 NOSECONE • GENERATION ONE AUTOBOT COMBINER COMPUTRON,Action Figure,1986,BIN
4147,2,Star Wars,"TV, Movie & Video Games",,Used,,,,10.51,1,"Oct 10, 2019",,Vintage Star Wars Cloud Car Pilot w/Blaster Action Figure,Action Figure,,Auction
4148,0,Star Wars,"TV, Movie & Video Games",General Grievous,Used,2002-Now,,,27.99,1,"Oct 10, 2019",6in.,Star Wars the Black Series General Grievous Deluxe 6-Inch Action Figure,Action Figure,2019,BIN
4149,2,,"TV, Movie & Video Games",,Used,,,,11.5,1,"Oct 10, 2019",,Action Figure/ Accessory Lot- Some Vintage-uniden,Action Figure,,Auction
4150,9,Hasbro,Military & Adventure,Croc Master,Used,,GI Joe,,21.5,1,"Oct 10, 2019",3.75in.,GI Joe ARAH Hasbro 1987 Croc Master Reptile Trainer 100% Complete & Original ,Action Figure,1987,Auction
4151,0,Spawn,"TV, Movie & Video Games",,Used,,,,19.99,1,"Oct 10, 2019",6in.,The Raider Grey Spawn Series 11 Dark Ages Todd Mcfarlane Action Figure,Action Figure,,BIN
4152,0,ToyBiz,Comic Book Heroes,HULK,Used,,Incredible Hulk,,18.0,1,"Oct 10, 2019",6in.,2003 TOYBIZ INCREDIBLE HULK - TWIST N SLAM HULK NEW IN PACKAGE ,Action Figure,2003,BIN
4153,0,Hasbro,"TV, Movie & Video Games",,New,,Star Wars,,35.99,3,"Oct 10, 2019",,Star Wars Galactic Heroes The Ghost and Ezra Figure - NIB,,,BIN
4154,0,Mego,"TV, Movie & Video Games",Gene Simmons,New,,Kiss,,19.99,5,,8in.,MEGO Kiss Peter Criss The Catman Classic 8” Figure Random Number,Action Figure,2019,BIN
4155,0,Diamond Select,"TV, Movie & Video Games",,New,,Ghostbusters,,22.99,1,"Oct 10, 2019",,"Diamond Select Series 6 Ghostbusters We're Back RAY STANTZ Figure, Box Damage",Action Figure,,BIN
4156,1,Star Wars,"TV, Movie & Video Games",Ahsoka Tano,New,,Star Wars,,28.0,1,"Oct 10, 2019",6in.,"STAR WARS EPISODE 7 BLACK SERIES 6"": AHSOKA TANO  #20",Figure,2016,Auction
4157,0,Bandai,"TV, Movie & Video Games",White Ranger,New,,Power Rangers,,19.99,1,"Oct 10, 2019",6.5in.,Mighty Morphin Power Rangers White Ranger Legacy Figure,Action Figure,,BIN
4158,1,Hasbro,Transformers & Robots,Seaspray,Used,1980-2001,Transformers,,4.99,1,"Oct 10, 2019",,Seaspray 100% Complete Mini 1985 Vintage Hasbro G1 Transformers,Action Figure Loose Complete,1985,Auction
4159,0,Good Smile Company,"TV, Movie & Video Games",Junkrat,New,2002-Now,Overwatch,,25.99,1,"Oct 10, 2019",4in.,Overwatch - Junkrat Classic Skin Ver. Nendoroid No. 949 (Good Smile Company),Action Figure,2019,BIN
4160,0,Hasbro,Transformers & Robots,Bumblebee,New,2002-Now,Transformers,,33.53,1,"Oct 10, 2019",,Transformers Bumblebee Movie Power Charge Bumblebee (NEW IN OPEN BOX),Action Figure,2018,BIN
4161,10,Bandai,"TV, Movie & Video Games",Megazord,Used,,Power Rangers,,98.0,1,"Oct 10, 2019",,Mighty Morphin Power Rangers The Movie Legacy Ninja Megazord & Falconzord Lot,Action Figure,,Auction
4162,1,,"TV, Movie & Video Games",Tank,Used,,,,9.95,1,"Oct 10, 2019",3.75in.,Star Wars CLONE TURBO TANK Cockpit Door Part lot AOTC,Action Figure,,Auction
4163,0,Super7,"TV, Movie & Video Games",He-Man,New,,Masters of the Universe,,54.99,1,"Oct 10, 2019",,"IN STOCK! MOTU SUPER7 VINTAGE WAVE 3 GOLD STATUE HE-MAN,he man,she-ra",Action Figure,2019,BIN
4164,0,Unbranded,"TV, Movie & Video Games",Rancor,New,,Sandtrooper,,8.99,1,,,New Figures Rancor pit dewback And Sandtrooper - Star Wars Building Blocks Toys,Action Figure,2019,BIN
4165,0,Hasbro,Comic Book Heroes,,New,,,,8.99,1,"Oct 10, 2019",,Marvel Universe Hasbro Punisher #020 SEALED Action Figure ,,,BIN
4166,0,Hasbro,"TV, Movie & Video Games",Shadow Ranger,New,2002-Now,Power Rangers,,19.99,59,,6in.,Hasbro Lightning Collection Power Rangers Mighty Morphin Lord Zedd Collectible ,Action Figure,2019,BIN
4167,1,IRWIN,"TV, Movie & Video Games",Steve,New,,,,9.99,1,"Oct 10, 2019",,Steve Irwin Talking Action Figure Wildlife Adventure Series New In Box 2006,Action Figure,2006,Auction
4168,0,Hasbro,Transformers & Robots,Ravage,Used,2002-Now,Transformers,,20.0,1,"Oct 10, 2019",,"Transformers Movie lot of 2,Demolishor and Ravage",Action Figure,,BIN
4169,6,DC Collectibles,Comic Book Heroes,,Used,,,,17.5,1,"Oct 10, 2019",6in.,DC Collectibles Batman The Animated Series NEW ADVENTURES BANE Complete Mint,Action Figure,,Auction
4170,0,Hasbro,"TV, Movie & Video Games",Snowtrooper,New,2002-Now,Star Wars,,31.88,1,"Oct 10, 2019",6in.,"HASBRO STAR WARS BLACK SERIES 6"" inch FIRST ORDER ELITE SNOWTROOPER",Action Figure,2019,BIN
4171,0,Hasbro,Transformers & Robots,Soundwave & Buzzsaw,New,G1 Reissue,Transformers,,35.0,2,"Oct 10, 2019",6 in,Transformers Walmart 2019 Reissue G1 Soundwave Buzzsaw New without box,Action Figure,2019,BIN
4172,0,IronFactory,Transformers & Robots,Bane,New,2002-Now,Transformers,,127.99,1,,28cm,IronFactory Transformers IF EX-24X G2 Mixed leopard Bane Recoat Gift Box inStock,Action Figure,2019,BIN
4173,0,Hasbro,"TV, Movie & Video Games",Clone Trooper,Used,2002-Now,Star Wars,,12.99,1,"Oct 10, 2019",3.75in.,501st CLONE TROOPER Darth Vader’s Elite Corps STAR WARS Hasbro 3.75 Inch 1:18 ,Action Figure,,BIN
4174,0,MS TOYS,Transformers & Robots,,New,2002-Now,Transformers,,58.99,1,"Oct 10, 2019",,New MS TOYS Transformers MS-B18 Light Of Justice Optimus Prime Figure In Stock,Action Figure,,BIN
4175,0,Hasbro,Comic Book Heroes,Spider-Man,Used,2002-Now,Marvel Universe,,9.95,1,"Oct 10, 2019",3.75in.,"Marvel Universe Spider-Man 3.75"" inch Figure LOOSE Greatest Battles Comic Pack",Action Figure,2011,BIN
4176,0,Hasbro,Transformers & Robots,Grimlock,Used,1980-2001,Transformers,,39.99,1,"Oct 10, 2019",,Hasbro Transformers G1 Dinobot Grimlock action figure loose vintage 1985 ,Action Figure,1985,BIN
4177,0,JAKKS Pacific,"TV, Movie & Video Games",Red Pikmin,New,2002-Now,Pikmin,,7.99,1,"Oct 10, 2019",2.5in.,"Jakks Super Mario 2"" World of Nintendo Series 2-5 Red Pikmin Figure",Action Figure,2017,BIN
4178,1,Jazwares,"TV, Movie & Video Games",Rust Lord,New,,Fortnite,,11.0,1,"Oct 10, 2019",17x35x5cm/6.8''x14''x 2'',"Fortnite Llama Drama Loot Piñata Toy Rust Lord 4"" Action Figure & Accessories",Action Figure,,Auction
4179,0,Mattel,Anime & Manga,Naruto,Used,2002-Now,Naruto,,12.99,1,"Oct 10, 2019",,Naruto Mattel Shonen Jump Rock Lee Premium Sculpt Leaf Hurricane Action Figure ,Action Figure,2006,BIN
4180,2,Blizzard Entertainment,"TV, Movie & Video Games",,New,,World of Warcraft,,81.0,1,"Oct 10, 2019",,Blizzard Entertainment Exclusive World of Warcraft Mini Sylvanas,,,Auction
4181,0,Hasbro,"TV, Movie & Video Games",Royal Guard,New,,,,16.99,3,,6in.,"Star Wars Black Series 6"" Sabine Wren Action Figure New Damaged Box #33",Action Figure,,BIN
4182,1,ToyBiz,"TV, Movie & Video Games",Spider-Man,New,,Star Trek,,7.0,1,"Oct 10, 2019",,New Toy Biz Spider-Man The Animated Series Six Arm Spider-Man action figure,Action Figure,,Auction
4183,0,Unbranded,Military & Adventure,,New,,,,15.9,18,,,"5pcs 1/6 Scale Dollhouse Display Stand Holder fit 12"" Dolls Action Figures ",,,BIN
4184,0,Nintendo,"TV, Movie & Video Games",Mario and Cappy,New,,Super Mario Bros.,,74.95,2,"Oct 10, 2019",4in.,"Jakks World of Nintendo Mario Luigi Koopa Shy 4"" Figure Wave 13 Series 3-1 Set",Action Figure,2018,BIN
4185,0,Hasbro,"TV, Movie & Video Games",,Used,,GI Joe,,12.0,1,"Oct 10, 2019",3.75in.,GI Joe ROC Rise of Cobra 2010 AIR ASSAULT GLIDER Loose Complete No Capt. Ace,Action Figure,2010,BIN
4186,0,Hasbro,Military & Adventure,Air Assault,Used,,G I Joe,,8.0,1,"Oct 10, 2019",3.75in.,Air Assault v1 Cobra stealth attack glider loose 2005 Valor vs Venom paratroops,Action Figure,2005,BIN
4187,0,Mattel,Comic Book Heroes,Batman Beyond,Used,,Batman,,12.35,1,"Oct 10, 2019",6in.,DC Multiverse Lobo Wave Superman Action Figure NO BAF  **LOOSE**,Action Figure,2018,BIN
4188,0,Mattel,Sports,Enzo Amore,Used,2002-Now,,,45.0,1,"Oct 10, 2019","7""",ENZO AMORE WWE Elite Collection 49 & BIG CASS Elite Series 49 Action Figures set,Action Figure,2016,BIN
